#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:HBV" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:HBV" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:HBV" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:HBV" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:HBV">
#                    <trait id="dateTrait.t:HBV" spec="beast.evolution.tree.TraitSet" traitname="date" value="AB033550_1988_33.3431887795_134.9307404236=1988,AB033554_1985_-2.3045941592_118.5275669247=1985,AB111946_1998_15.880672531_106.7863444469=1998,AB112066_1999_15.2357758333_97.1170427803=1999,AB112471_2002_10.826174473_100.0321841486=2002,AB117759_2004_11.8647366524_104.4581350327=2004,AB198076_2001_31.3068442593_109.4304560078=2001,AB205128_2000_67.7822238778_83.2782706988=2000,AB205190_2000_7.0869990345_-0.6788566207=2000,AB219428_2002_11.4823584448_122.5890168578=2002,AJ344117_1990_46.339250578_1.5156738165=1990,AY341335_2003_37.779236413_24.2931907174=2003,AY641558_2003_39.8942378947_126.8819515526=2003,AY721605_2004_39.1656946813_32.8656198791=2004,AY738147_1998_-4.6027905391_22.3356877351=1998,DQ060824_1983_-21.3700228571_19.1068796429=1983,DQ315776_2000_17.9831869307_84.5569572724=2000">
#                        <taxa id="TaxonSet.HBV" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.HBV"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="KappaPrior.s:HBV" name="distribution">
#            <parameter id="kappa.s:HBV" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:HBV" name="distribution" x="@popSize.t:HBV">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha">0.01</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta">100.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@HBV" id="treeLikelihood.HBV" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:HBV">
#            <siteModel id="SiteModel.s:HBV" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:HBV" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:HBV" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:HBV" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:HBV" kappa="@kappa.s:HBV" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:HBV" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:HBV" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:HBV" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:HBV" name="clock.rate">2.0E-5</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	NSlikelihood	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	popSize	CoalescentConstant	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
2634	-12479.690287418443	-12663.04530006655	-12479.690287418443	-183.35501264810625	-12479.690287418443	3051.1258576922164	2.029408215022769	1622.0492634706368	-153.29429866884334	0.25647828576762044	0.22887461672457624	0.22186555935754518	0.2927815381502575
2635	-12479.46051537093	-12678.195256085535	-12479.46051537093	-198.73474071460367	-12479.46051537093	3431.686140140051	2.4278799928492116	2772.07869519615	-156.48715768472917	0.26037361410634297	0.23156747962390004	0.21217329472665844	0.29588561154309784
2636	-12479.352778926206	-12670.627897811999	-12479.352778926206	-191.27511888579295	-12479.352778926206	3132.2696718484076	2.290654640124663	1802.0306377815455	-159.20728355558973	0.21453347920332022	0.23578040068673436	0.19268772375592544	0.3569983963540193
2637	-12479.140981826156	-12672.146387633784	-12479.140981826156	-193.00540580762674	-12479.140981826156	3584.297959890456	2.959861243058008	1723.7613702068663	-161.5149749137103	0.23381428361003392	0.27112676680071157	0.20235801266248682	0.29270093692676724
2638	-12478.848913566157	-12664.47518658217	-12478.848913566157	-185.62627301601484	-12478.848913566157	2684.9076250934045	2.250070935099952	1330.523054393616	-158.58963757341826	0.2656216291281616	0.2157313405839997	0.20374059918927379	0.31490643109856437
2639	-12478.78011807802	-12664.240806522672	-12478.78011807802	-185.46068844465185	-12478.78011807802	2900.272643022188	2.1938078598648034	1647.370027901296	-155.06616546536242	0.2366273094095629	0.2569937712280862	0.17318023584511358	0.33319868351723686
2640	-12476.958095387692	-12674.413115751177	-12476.958095387692	-197.45502036348438	-12476.958095387692	3543.7055682951896	3.0363327229747816	1958.0553308799895	-163.46837500664614	0.24040870967978728	0.22866364737311856	0.2007092001112317	0.3302184428358621
2641	-12476.649470837754	-12671.672439945387	-12476.649470837756	-195.02296910763192	-12476.649470837756	4064.7177447437402	2.1215440043464024	1998.863517161271	-160.95058701729116	0.2302408649944222	0.22812951001130305	0.1946838272257161	0.34694579776855805
2642	-12476.45404707859	-12667.036235491954	-12476.454047078592	-190.58218841336137	-12476.454047078592	3455.290191375422	2.7709924630715133	2024.5255997291902	-155.99303539919148	0.28784739640847484	0.2029119533689438	0.20605311542509594	0.3031875347974849
2643	-12476.265732155623	-12668.58705441579	-12476.265732155623	-192.3213222601662	-12476.265732155623	3290.8180990525498	2.6963756110225883	1894.234135217333	-159.12833360080768	0.24515349050263321	0.23546786182544693	0.19034685042075092	0.3290317972511686
2644	-12476.257324030745	-12667.645915839517	-12476.257324030747	-191.38859180877154	-12476.257324030747	2214.591620018546	4.228875102076664	2203.432489366263	-154.44142491298226	0.2604156561803196	0.23534095651077275	0.23195388271867026	0.27228950459023676
2645	-12475.471204148938	-12664.751256047542	-12475.471204148938	-189.28005189860502	-12475.471204148938	2879.328449997213	2.576704508388182	2013.3251814509013	-154.88029210127843	0.25077657226856703	0.2732644121345402	0.19501884859274157	0.28094016700415086
2646	-12475.320682719783	-12665.7335704034	-12475.320682719781	-190.41288768361918	-12475.320682719781	3133.14337983578	3.2089178538746985	2177.147870903696	-154.07013738936988	0.25696538906877137	0.23219163282479005	0.1905868040150802	0.32025617409135804
2647	-12473.959250288799	-12664.603382894924	-12473.959250288799	-190.64413260612469	-12473.959250288799	3306.1461279568266	3.1740107007841805	2169.9429742354314	-154.38877399793986	0.23200890701346427	0.26819697796408665	0.168397071050268	0.3313970439721806
2648	-12473.38161513926	-12674.70725719403	-12473.381615139262	-201.32564205476683	-12473.381615139262	4171.091804757001	3.60555839940838	2679.1594101003666	-159.62409806782452	0.2761081282865681	0.20642806217015394	0.21427627474579244	0.3031875347974849
2649	-12473.141610508534	-12661.566510134562	-12473.141610508534	-188.4248996260288	-12473.141610508534	2982.3512559608835	3.1740107007841805	2201.689417388306	-151.83769773265263	0.2517478134866958	0.256062121158259	0.168397071050268	0.32379299430477676
2650	-12472.904000336785	-12660.745759404585	-12472.904000336786	-187.8417590677974	-12472.904000336786	2861.611062910063	2.433204143969521	2187.954217763758	-151.66765135349985	0.26556540632245057	0.23470625594299885	0.2274388331443132	0.27228950459023676
2651	-12472.755102859941	-12662.079025677796	-12472.75510285994	-189.32392281785795	-12472.75510285994	3069.800282775572	2.6243550613265363	1878.9841805888907	-156.31813475732358	0.26287957159299763	0.2715011105455578	0.16355277655548497	0.3020665413059591
2652	-12472.249496799477	-12664.424048140454	-12472.249496799477	-192.17455134097642	-12472.249496799477	3855.9297097756753	2.1938078598648034	2048.097226799413	-157.5572025972777	0.22781574433493917	0.25457141192379684	0.17475413185344052	0.34285871188782296
2653	-12472.226783896273	-12659.398405079239	-12472.226783896273	-187.1716211829655	-12472.226783896273	3297.427968532982	3.2089178538746985	1748.982373108805	-155.32731763719286	0.24620646419349443	0.23616594815629388	0.19410111560429605	0.3235264720459153
2654	-12472.197472803751	-12661.04399772122	-12472.197472803751	-188.84652491746942	-12472.197472803751	3170.2869252275195	2.598006505835378	1691.3828771666558	-157.83071395103852	0.2554746488298537	0.22243676674905905	0.23346792028827043	0.2886206641328163
2655	-12472.051742687048	-12666.319950944167	-12472.05174268705	-194.2682082571178	-12472.05174268705	3476.2172151176346	2.825194818705129	1496.1010013529267	-165.24301953355885	0.269550739412452	0.20642806217015394	0.21004376334696678	0.3139774350704267
2656	-12471.868408513054	-12661.358389745945	-12471.868408513054	-189.48998123289093	-12471.868408513054	3286.847305731778	2.549778061564969	1866.992099829257	-156.63836671542504	0.24238813232033174	0.22791230868532183	0.2407240452660916	0.2889755137282542
2657	-12471.5128584316	-12660.785146037082	-12471.5128584316	-189.27228760548178	-12471.5128584316	2965.393652354836	3.2520436209841637	1596.6258740418912	-159.02695458564605	0.24128605389639074	0.23301185607577735	0.23698927629521385	0.28871281373261737
2658	-12471.103757011979	-12661.499709111184	-12471.103757011979	-190.395952099205	-12471.103757011979	2723.5145575356564	1.710802647851714	1986.6267955072399	-156.6182472173675	0.25357726235806183	0.232469421136135	0.23831225729138722	0.27564105921441534
2659	-12471.08156877879	-12656.599830917748	-12471.08156877879	-185.51826213895765	-12471.08156877879	3240.8107910399185	2.22844269912563	2044.8633273965158	-150.9212230696566	0.2641041535861749	0.22375255405128072	0.2132393119551345	0.2989039804074092
2660	-12470.116159979763	-12658.555317097687	-12470.116159979765	-188.43915711792127	-12470.116159979765	2630.293205102604	2.4642606421591875	2312.3890367779377	-150.95410507746558	0.2402465573605093	0.27997748350558443	0.18897853001984938	0.29079742911405654
2661	-12469.840646055727	-12658.834121761773	-12469.840646055727	-188.9934757060454	-12469.840646055727	2415.074862556343	2.4392486677893097	1986.4731653600063	-154.92751148000076	0.27318331901767506	0.20620075849440628	0.20865462234229382	0.3119613001456243
2662	-12469.708808036004	-12660.77188203744	-12469.708808036006	-191.06307400143342	-12469.708808036006	2749.58071118339	3.1049098743068053	2363.047592692062	-152.81631020071677	0.26305605520327635	0.22115068976095556	0.23509770590469775	0.2806955491310697
2663	-12469.342401439393	-12658.635021740822	-12469.342401439393	-189.29262030142797	-12469.342401439393	3321.603796880951	2.6893121766033277	2240.4312951699912	-152.4740920522989	0.22053013687189382	0.24608636814740303	0.19874954873545905	0.3346339462452435
2664	-12469.187870308355	-12658.999477537924	-12469.187870308355	-189.81160722956812	-12469.187870308355	2970.0895640336526	2.178924952557313	1580.900911903224	-160.1284072270893	0.20822254500295992	0.3000286103699659	0.2170290393150267	0.2747198053120471
2665	-12469.184011054982	-12660.294282574238	-12469.18401105498	-191.1102715192572	-12469.18401105498	3808.8457897058847	3.007922596919283	2350.7002384310085	-153.02628146715617	0.26436355719229543	0.2126082163384274	0.22183017532780355	0.301198051141473
2666	-12468.688092100188	-12656.351000570457	-12468.68809210019	-187.66290847026664	-12468.68809210019	2974.877033572731	2.2070987054257913	2260.5643965264035	-150.8179486299017	0.20822254500295992	0.2879617279801585	0.22412073600424617	0.279694991012635
2667	-12468.605938868406	-12656.517917790366	-12468.605938868406	-187.91197892196055	-12468.605938868406	3260.8836859157186	1.710802647851714	1983.247773125219	-154.16974957309256	0.24328041398372732	0.23317740360289524	0.23808076995017108	0.2854614124632057
2668	-12468.54470647616	-12655.895016733648	-12468.54470647616	-187.35031025748827	-12468.54470647616	2699.90645316237	2.5429127541638543	2077.0809214709675	-152.29482239434302	0.2568474974848414	0.2173330901599373	0.1966878369007002	0.32913157545452043
2669	-12468.493731259972	-12658.453744372066	-12468.493731259972	-189.96001311209335	-12468.493731259972	2829.970697360528	3.31187864330371	2240.345315224663	-152.92170529125198	0.2720107933134002	0.2610769784380055	0.16355277655548497	0.30335945169310885
2670	-12468.432963000292	-12658.777028370805	-12468.432963000292	-190.34406537051234	-12468.432963000292	3834.0954755995526	2.7929914187112517	1686.254708435855	-159.3105936189801	0.21640451225566976	0.2478843791140403	0.21390367570566599	0.32180743292462366
2671	-12468.381753901807	-12660.912304723393	-12468.38175390181	-192.53055082158428	-12468.38175390181	3672.787890252613	2.0872882768563876	1524.2638138624652	-163.4861337020723	0.31091484820383397	0.23338019221063203	0.21429956497614164	0.24140539460939187
2672	-12468.081602023402	-12662.66236712335	-12468.081602023402	-194.58076509994874	-12468.081602023402	3016.2042211168236	3.455241917141269	2043.9227475701923	-159.5492161035677	0.25548077255922924	0.2924943525900446	0.16798418507607019	0.28404068977465574
2673	-12467.373123530124	-12667.130231391777	-12467.373123530124	-199.7571078616526	-12467.373123530124	3914.6986673570773	3.940760665728513	2139.147367656792	-163.57103186539769	0.26223355831251705	0.20537675682870876	0.19845245426595445	0.3339372305928191
2674	-12467.2953823977	-12658.30404298803	-12467.2953823977	-191.00866059032802	-12467.2953823977	3595.165994045046	2.9695090452689454	1524.4012893052497	-161.63007348489867	0.20926804804725052	0.25048867561375004	0.19179887813656693	0.34844439820243195
2675	-12467.211663822936	-12656.183737852436	-12467.211663822936	-188.97207402950002	-12467.211663822936	3430.8563140510714	2.681991708702331	2122.543163227681	-153.3886446825486	0.20567975293847537	0.2577641212407982	0.1999290769371383	0.3366270488835875
2676	-12467.116374002875	-12655.415149984407	-12467.116374002875	-188.29877598153087	-12467.116374002875	3405.6869394706914	3.016260680472985	1642.1352240771992	-157.6526147737888	0.32252710681847285	0.22518111190888204	0.1916371950716929	0.26065458620095167
2677	-12466.68281593054	-12650.053984654101	-12466.68281593054	-183.37116872356086	-12466.68281593054	3043.323177670559	2.3575806953806633	1631.6166218875962	-153.07991394120242	0.26143401458900206	0.2601134729837331	0.17113505111462476	0.30731746131263965
2678	-12466.45524705747	-12664.930406864045	-12466.45524705747	-198.47515980657428	-12466.45524705747	4215.1832542648035	2.8695244143607597	2483.6268248639612	-159.0568929553153	0.2664463704654511	0.2531597776812194	0.19938967016239073	0.2810041816909385
2679	-12465.893546123016	-12655.191332036029	-12465.893546123018	-189.29778591301198	-12465.893546123018	3426.815603557672	3.5086728719313207	2392.3138139356392	-150.60873326786282	0.23856438641116576	0.2520903085079786	0.19010715348541013	0.31923815159544516
2680	-12465.874003637826	-12654.644770272542	-12465.874003637826	-188.77076663471533	-12465.874003637826	2923.7599974478408	2.651022524297326	2224.2854557809055	-152.13503302495582	0.24093766537775124	0.28013691378530226	0.19146043110706062	0.2874649897298855
2681	-12465.827131472633	-12660.555769359038	-12465.827131472633	-194.7286378864042	-12465.827131472633	3321.7464636112736	2.1110505487597915	2396.575142885186	-156.50365624527848	0.2336771366882705	0.235754317580592	0.18755683185528016	0.3430117138758567
2682	-12465.663708471458	-12654.924085436423	-12465.663708471455	-189.26037696496778	-12465.663708471455	3428.549192635029	3.485657171796804	1892.8159170393633	-155.8057992055755	0.24490330874303456	0.2348122120587862	0.19363353229540817	0.3266509469027707
2683	-12465.177249402064	-12654.986571529136	-12465.177249402064	-189.80932212707137	-12465.177249402064	3938.739941260047	2.7055923931346655	2121.557986686265	-154.22749376487766	0.2921230958741187	0.23917198835891332	0.21986059498548352	0.24884432078148389
2684	-12464.662211404355	-12655.06157523449	-12464.662211404355	-190.39936383013492	-12464.662211404355	3259.2618883715936	2.7245068377855968	2436.600905927128	-151.5230763143481	0.2267824309981429	0.2810869168615331	0.2170969555558509	0.2750336965844729
2685	-12464.606161647022	-12656.116874052275	-12464.606161647022	-191.51071240525295	-12464.606161647022	2337.6490077763438	3.5808590327263405	2208.979735995804	-154.71010929044377	0.2586791188296631	0.2586159427293723	0.20601149847978512	0.2766934399611792
2686	-12464.481225420535	-12653.725154810427	-12464.481225420535	-189.24392938989186	-12464.481225420535	2634.1140173130307	2.6511412957119	2146.522240098527	-153.4210147369209	0.23155790792756162	0.23293484236992046	0.1974880091183244	0.3380192405841929
2687	-12464.114312525726	-12663.379437583766	-12464.114312525724	-199.26512505804197	-12464.114312525724	3823.204886863635	2.149478256550696	2458.6521968930483	-160.3788312229803	0.27380761944949006	0.25855473062734274	0.1684038649762952	0.29923378494687153
2688	-12463.210999376477	-12656.080390219484	-12463.210999376477	-192.86939084300616	-12463.210999376477	3239.829264323839	3.4901706124945266	2586.551042746208	-152.16682421253722	0.27397930831665074	0.2513041499811858	0.17137897146784112	0.3033375702343219
2689	-12463.084965922968	-12653.15613117841	-12463.084965922968	-190.07116525544106	-12463.084965922968	3449.5897248305055	3.0350275693818545	1862.4646583077167	-157.09043754539206	0.2578137976889944	0.29485481489001186	0.1690620598923986	0.2782693275285949
2690	-12462.597235869867	-12658.939419828066	-12462.597235869865	-196.3421839581998	-12462.597235869865	2903.515833333067	2.5950370091651185	2376.627128454762	-158.13830609418292	0.22897486826099495	0.28487548041748745	0.20838967887560866	0.2777599724459085
2691	-12462.383274794638	-12654.544751080119	-12462.383274794638	-192.16147628548086	-12462.383274794638	2999.377668831973	2.9530235454323694	1716.4600298637704	-160.75069817639707	0.2647509059445458	0.21032616877107915	0.22469872659282178	0.3002241986915527
2692	-12462.276268143096	-12654.658196123364	-12462.276268143096	-192.38192798026805	-12462.276268143096	3290.675102455844	2.6195209912230464	2257.585655817507	-155.41019728738152	0.1978894400697148	0.29649080754271884	0.21256778670335622	0.29305196568420994
2693	-12462.03434015272	-12655.701940947554	-12462.034340152723	-193.66760079483123	-12462.034340152723	3125.0178208907073	2.968391189717077	1740.5660703574945	-161.99648108409212	0.3063175384667899	0.22655927636273868	0.2064406485845654	0.2606825365859055
2694	-12462.02059058291	-12648.347758940483	-12462.02059058291	-186.32716835757384	-12462.02059058291	3034.8210583063737	3.6063237347042967	1760.498345698575	-154.22769149773472	0.22200279898366612	0.24844221446826095	0.22193528758809367	0.30761969895997887
2695	-12461.955951523523	-12648.816083896552	-12461.955951523523	-186.86013237302956	-12461.955951523523	3077.8045556296643	2.1340146193361114	1771.0235617632568	-155.1810185698963	0.26348255245417834	0.2652628065164047	0.16355277655548497	0.3077018644739315
2696	-12461.855627542729	-12649.672358980733	-12461.855627542729	-187.81673143800455	-12461.855627542729	2561.231421051309	2.8896267550579373	1977.8298405425646	-153.6746384005597	0.25850088161824236	0.2607227299395289	0.22308182199809765	0.25769456644413086
2697	-12461.726221315716	-12657.820135660782	-12461.726221315716	-196.09391434506725	-12461.726221315716	3243.027912874485	2.9542204719435285	2387.0827941018406	-157.64997191411413	0.281817028968214	0.20227329484811585	0.2069677696956236	0.308941906488046
2698	-12461.572593372992	-12655.579097626256	-12461.572593372992	-194.00650425326464	-12461.572593372992	3304.019992630128	1.9593547537177718	1610.24373830583	-164.0992407097623	0.22557880294226848	0.2761000258227997	0.21726252796806375	0.2810586432668679
2699	-12461.053615083667	-12650.442438590595	-12461.053615083667	-189.3888235069286	-12461.053615083667	3187.1491450843723	1.8998732580279705	2214.624318379767	-153.14630854517438	0.20254428177555547	0.2783863308918861	0.2235624597547645	0.2955069275777938
2700	-12460.72338577744	-12655.249723291212	-12460.72338577744	-194.52633751377147	-12460.72338577744	3602.0398724914885	2.3038914066355907	2215.6114687469826	-158.1130043546424	0.26427602919360876	0.2816249725859794	0.15811115308725382	0.29598784513315773
2701	-12460.286155572676	-12652.85899425593	-12460.286155572676	-192.57283868325405	-12460.286155572676	3374.1007106561424	2.7055923931346655	2422.303744251802	-153.8523100990828	0.32176128077494914	0.22655927636273868	0.19898299289854937	0.2526964499637623
2702	-12460.233275214036	-12657.690652761317	-12460.233275214036	-197.45737754728168	-12460.233275214036	3145.8158602867766	3.0514824870344697	2052.6934688685487	-162.47228433179478	0.23431054791356282	0.26433352376969693	0.2064527768020018	0.294903151514738
2703	-12459.681725395272	-12649.480068036992	-12459.681725395274	-189.7983426417173	-12459.681725395274	3335.0063030172487	2.447663914295381	1734.6100683166205	-158.3820226888452	0.2604216388613729	0.27590659482293	0.17527646782211664	0.2883952984935801
2704	-12459.479009291283	-12650.118076603065	-12459.479009291283	-190.6390673117819	-12459.479009291283	3373.409190295152	2.825194818705129	2055.0624092837215	-155.70999512174765	0.26235906086487387	0.217609442927956	0.1979917458423281	0.3220397503648414
2705	-12459.396274666316	-12649.18567340947	-12459.39627466632	-189.7893987431502	-12459.39627466632	3272.439351990375	2.740231239531382	2132.531460308008	-154.07999308589766	0.19109196363514017	0.2946601865415772	0.21665015572185556	0.29759769410142684
2706	-12456.746718175837	-12649.546959272298	-12456.746718175837	-192.80024109646214	-12456.746718175837	3068.944266578219	2.9902273369531684	2051.2013045932968	-157.85243659183755	0.2753793543885148	0.2228331356230478	0.23836798695597383	0.26341952303246313
2707	-12456.087521972411	-12645.891065800812	-12456.087521972411	-189.80354382839985	-12456.087521972411	3516.6463906731024	3.0146090233358884	1433.199297611361	-161.38205325020732	0.2698695011003347	0.25753415394858364	0.19495536097409608	0.2776409839769853
2708	-12455.98679593845	-12643.747644896062	-12455.98679593845	-187.7608489576131	-12455.98679593845	2993.743935770815	2.612605812417462	1799.8988150352777	-155.59286502591982	0.26167959782837924	0.24856292034136898	0.21818182092649058	0.2715756609037608
2709	-12455.786632567959	-12642.573083556059	-12455.786632567959	-186.78645098810046	-12455.786632567959	2852.209407040235	2.6195209912230464	1656.0095868183948	-156.13726723744992	0.1978894400697148	0.29399712551471296	0.2157329457157951	0.2923804886997769
2710	-12455.676996352468	-12644.37318325158	-12455.676996352468	-188.69618689911348	-12455.676996352468	2599.210797501396	3.0214851414180064	2105.7612746975087	-153.16572552334563	0.235951950722161	0.2845098872124561	0.18481711518121327	0.2947210468841693
2711	-12455.216017995297	-12648.364536871375	-12455.216017995297	-193.1485188760779	-12455.216017995297	3779.47192742267	2.003864717224612	2028.4770277986277	-158.8124142669666	0.24851915021812124	0.23136534726356434	0.19784108604037456	0.32227441647793953
2712	-12455.142983089014	-12646.688550072939	-12455.142983089016	-191.54556698392284	-12455.142983089016	4174.307876180293	3.9133744140366717	2123.976027877814	-155.52686641176024	0.2753793543885148	0.2228331356230478	0.24474635097466743	0.2570411590137695
2713	-12455.059253868863	-12648.084395083306	-12455.059253868863	-193.02514121444182	-12455.059253868863	3820.060379405144	2.493860069002754	1982.3203068210112	-158.98201367640016	0.2250209208005221	0.2648550908104052	0.21491181320931288	0.2952121751797594
2714	-12454.966133681073	-12641.040457123903	-12454.966133681073	-186.07432344282992	-12454.966133681073	2961.4631098979285	2.2127399295331025	1870.1613587449826	-153.31887345031575	0.2574181631735135	0.2330822543073379	0.20954139624605247	0.2999581862730955
2715	-12454.406886619772	-12645.198441981338	-12454.40688661977	-190.79155536156793	-12454.40688661977	3210.2728883289774	2.4014748746910106	1946.574344390115	-157.1591133479158	0.22880166757244574	0.2738663247076621	0.19556149203286277	0.30177051568702895
2716	-12454.123936062542	-12641.863508177443	-12454.12393606254	-187.73957211490176	-12454.12393606254	3123.258166237916	2.5478837664564082	1641.567769813518	-157.27030360566582	0.24706778114700903	0.22558604053539452	0.22683934656230814	0.30050683175528775
2717	-12453.514482003848	-12646.980009059402	-12453.514482003848	-193.46552705555445	-12453.514482003848	3098.2041434266594	2.5539305768313816	2050.9799820374437	-158.67942306499972	0.2715175185500031	0.21859210828704687	0.21900563788043778	0.29088473528251163
2718	-12453.46560284174	-12645.341191652422	-12453.465602841741	-191.87558881068153	-12453.465602841741	3667.264539192056	2.515038502662421	1947.1364595055752	-158.19401597550478	0.26366642281331376	0.2260096462283023	0.202554843345712	0.3077690876126713
2719	-12453.04168698834	-12642.292812813455	-12453.04168698834	-189.25112582511676	-12453.04168698834	3643.6645823641456	2.2804461221756305	1941.6762506907469	-155.71691414154105	0.22293201170970242	0.2788367643912689	0.19984799764075245	0.2983832262582758
2720	-12452.788523152854	-12643.079270240329	-12452.788523152856	-190.2907470874727	-12452.788523152856	3119.35339600089	3.243196198028234	1847.563075817648	-157.39456135255887	0.2697464260926169	0.25656619722333723	0.18545374009659746	0.28823363658744794
2721	-12452.278326768943	-12646.700405954873	-12452.278326768945	-194.42207918592837	-12452.278326768945	3066.63893046873	2.0319832855253086	1961.322130669036	-160.77957594175626	0.235951950722161	0.2785678135092855	0.19003611525332814	0.295444120515225
2722	-12452.096282867944	-12642.101364463555	-12452.096282867944	-190.00508159561127	-12452.096282867944	3875.0080561863724	3.332930279072542	2213.375617993366	-153.24131076439693	0.23752225434427976	0.25258003446981625	0.2108032819152093	0.29909442927069435
2723	-12452.033898083722	-12649.38847931705	-12452.033898083722	-197.3545812333276	-12452.033898083722	3754.817741282	3.297265466577724	2792.726544265066	-154.57925150145212	0.21807972181928087	0.25048574717653166	0.1830662266305714	0.34836830437361554
2724	-12452.032814564162	-12644.861515516013	-12452.032814564162	-192.82870095185098	-12452.032814564162	2894.40778113734	2.5482713603153533	1968.8724659388718	-158.90624847261023	0.2572732570025524	0.27943300791719067	0.17824066915802986	0.28505306592222684
2725	-12451.697720944561	-12643.46768257352	-12451.697720944561	-191.76996162895904	-12451.697720944561	3728.073113494863	2.8927784580424	1817.002888342116	-159.3189686919171	0.27689108397361084	0.24958415087898625	0.20505856445393647	0.2684662006934661
2726	-12451.014792397567	-12641.581547569776	-12451.014792397567	-190.56675517220918	-12451.014792397567	3692.7124633168787	2.135252287105657	2169.3796489993733	-154.70273563196446	0.2772771601371974	0.27901620667659227	0.18875906089244313	0.25494757229376686
2727	-12450.813560970662	-12638.646299985774	-12450.813560970662	-187.83273901511228	-12450.813560970662	2805.793044595323	3.3848267094879874	1735.6132265112924	-156.06977548296067	0.2665643422535855	0.2648771615204611	0.19817853826186005	0.27037995796409303
2728	-12450.15926354646	-12639.48869409417	-12450.159263546462	-189.32943054770777	-12450.159263546462	2905.01673447665	2.1947992313911784	2173.314818870477	-153.40076704242088	0.2707403817025252	0.24755263014710358	0.18529701643380492	0.29640997171656597
2729	-12449.772374958891	-12644.013682202904	-12449.772374958893	-194.24130724401	-12449.772374958893	3845.9831880748247	2.8335208931677136	1834.46297742999	-161.62763009018724	0.20888328452184798	0.27933104664027103	0.21582243442888743	0.29596323440899336
2730	-12449.683829511505	-12643.564796530742	-12449.683829511505	-193.88096701923692	-12449.683829511505	3035.989465068621	3.1766396013476923	2206.4140223441304	-157.24348664976077	0.26423332140639433	0.21034636107651172	0.2317140784058474	0.29370623911124594
2731	-12449.423016897168	-12640.302241396164	-12449.423016897168	-190.8792244989966	-12449.423016897168	3046.8725927695027	3.036603898204803	2063.657026838491	-155.78446396612574	0.2443399368564599	0.2636324229530918	0.1974376509662502	0.2945899892241977
2732	-12449.023470510854	-12640.429884766007	-12449.023470510854	-191.40641425515315	-12449.023470510854	2918.5312075874654	2.003864717224612	2106.938785697748	-156.24812077237948	0.2479815296477785	0.2380188210608502	0.19172523281343143	0.32227441647793953
2733	-12448.86667684114	-12638.729620302436	-12448.86667684114	-189.86294346129645	-12448.86667684114	3228.518230753797	2.0319832855253086	1816.533662625621	-157.74424670877855	0.2553801176911065	0.27168322376896886	0.18083607364710894	0.2921005848928154
2734	-12448.85170742894	-12636.852069448822	-12448.85170742894	-188.0003620198831	-12448.85170742894	2656.3766061250367	3.0736546892649277	2001.548594842419	-153.54390456818953	0.2488062370793854	0.2232125328605232	0.23410629894928728	0.29387493111080354
