#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:HBV" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:HBV" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:HBV" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:HBV" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:HBV">
#                    <trait id="dateTrait.t:HBV" spec="beast.evolution.tree.TraitSet" traitname="date" value="AB033550_1988_33.3431887795_134.9307404236=1988,AB033554_1985_-2.3045941592_118.5275669247=1985,AB111946_1998_15.880672531_106.7863444469=1998,AB112066_1999_15.2357758333_97.1170427803=1999,AB112471_2002_10.826174473_100.0321841486=2002,AB117759_2004_11.8647366524_104.4581350327=2004,AB198076_2001_31.3068442593_109.4304560078=2001,AB205128_2000_67.7822238778_83.2782706988=2000,AB205190_2000_7.0869990345_-0.6788566207=2000,AB219428_2002_11.4823584448_122.5890168578=2002,AJ344117_1990_46.339250578_1.5156738165=1990,AY341335_2003_37.779236413_24.2931907174=2003,AY641558_2003_39.8942378947_126.8819515526=2003,AY721605_2004_39.1656946813_32.8656198791=2004,AY738147_1998_-4.6027905391_22.3356877351=1998,DQ060824_1983_-21.3700228571_19.1068796429=1983,DQ315776_2000_17.9831869307_84.5569572724=2000">
#                        <taxa id="TaxonSet.HBV" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.HBV"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="KappaPrior.s:HBV" name="distribution">
#            <parameter id="kappa.s:HBV" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:HBV" name="distribution" x="@popSize.t:HBV">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha">0.01</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta">100.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@HBV" id="treeLikelihood.HBV" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:HBV">
#            <siteModel id="SiteModel.s:HBV" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:HBV" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:HBV" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:HBV" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:HBV" kappa="@kappa.s:HBV" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:HBV" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:HBV" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:HBV" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:HBV" name="clock.rate">2.0E-5</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	popSize	CoalescentConstant	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
507000	-12507.041611551294	-12305.772320556036	-201.26929099525915	-12305.772320556036	3353.845745047603	2.7201359783874213	2348.469976720459	-163.31239141558973	0.24517093004938817	0.2665047350033756	0.21734211717741417	0.27098221776982234
508000	-12509.099341977117	-12309.908714723888	-199.190627253229	-12309.908714723888	3421.993104579607	2.7201359783874213	2175.4753894199034	-163.03942521012	0.24517093004938817	0.2665047350033756	0.21734211717741417	0.27098221776982234
509000	-12516.818698250838	-12314.668931770266	-202.14976648057288	-12314.668931770266	3515.2370391863583	2.4338330070996963	2447.0021373434015	-163.2741617244421	0.24517093004938817	0.2665047350033756	0.21734211717741417	0.27098221776982234
510000	-12513.01467073289	-12314.346620799328	-198.668049933562	-12314.346620799328	3511.1953232232613	2.4338330070996963	2500.1760209603544	-159.23942383619536	0.24517093004938817	0.2665047350033756	0.21734211717741417	0.27098221776982234
511000	-12511.820500770775	-12311.402186263862	-200.41831450691294	-12311.402186263862	3457.243044320051	2.4338330070996963	2330.7166123907145	-162.7537660001802	0.24517093004938817	0.2754225549670179	0.2084242972137719	0.27098221776982234
512000	-12509.161956445554	-12309.367874357891	-199.79408208766344	-12309.367874357891	3338.5371960462426	2.4338330070996963	2266.5998687078204	-162.79831699436602	0.24517093004938817	0.2754225549670179	0.2084242972137719	0.27098221776982234
513000	-12515.212409421018	-12313.969566498228	-201.24284292278935	-12313.969566498228	3281.2453919720647	2.4338330070996963	1949.9915076019684	-167.56211271809318	0.24517093004938817	0.2754225549670179	0.2084242972137719	0.27098221776982234
514000	-12515.523065107185	-12311.979104873944	-203.5439602332416	-12311.979104873944	3348.449839919305	2.4338330070996963	3107.010929885398	-157.83185803627805	0.24517093004938817	0.2754225549670179	0.2084242972137719	0.27098221776982234
515000	-12509.479246708366	-12308.320830307566	-201.15841640080055	-12308.320830307566	3430.3476817619344	2.5006886802876314	2756.453892168821	-159.04498675531804	0.24517093004938817	0.2754225549670179	0.2084242972137719	0.27098221776982234
516000	-12519.527288307268	-12316.352975516324	-203.17431279094558	-12316.352975516324	3253.772940636455	2.5006886802876314	2370.984015461198	-165.0647154794595	0.23869369016026323	0.2818997948561428	0.2084242972137719	0.27098221776982234
517000	-12516.351795418685	-12317.506667209418	-198.84512820926713	-12317.506667209418	3541.916053359467	2.6918026685356184	2093.1232516962373	-163.56609177632296	0.23869369016026323	0.2818997948561428	0.2084242972137719	0.27098221776982234
518000	-12510.942043604688	-12310.083742379134	-200.8583012255537	-12310.083742379134	3522.275151505468	2.6918026685356184	2422.2707549331303	-162.14320214184204	0.23869369016026323	0.2818997948561428	0.2084242972137719	0.27098221776982234
519000	-12510.3262749979	-12311.499404251366	-198.82687074653492	-12311.499404251366	3302.641717610382	2.6918026685356184	2145.8528132541906	-162.99590776927516	0.23869369016026323	0.2641807210964384	0.2084242972137719	0.2887012915295267
520000	-12511.486987296212	-12310.555741473554	-200.93124582265685	-12310.555741473554	3385.476752962103	2.6918026685356184	1798.9601962625804	-168.74377395911029	0.23869369016026323	0.2641807210964384	0.2084242972137719	0.2887012915295267
521000	-12511.551795281732	-12313.045050725348	-198.50674455638364	-12313.045050725348	3584.220823329953	2.6918026685356184	2430.381323931108	-159.7072304703186	0.23869369016026323	0.2641807210964384	0.2084242972137719	0.2887012915295267
522000	-12512.373222147166	-12313.055721908922	-199.31750023824318	-12313.055721908922	3410.8976761842328	2.6918026685356184	2576.144758584078	-159.00268843068537	0.23869369016026323	0.2641807210964384	0.2084242972137719	0.2887012915295267
523000	-12513.32173849417	-12312.602024715588	-200.7197137785824	-12312.602024715588	3372.969131064826	2.6918026685356184	2048.2518774309	-165.91084502452907	0.23869369016026323	0.2641807210964384	0.2084242972137719	0.2887012915295267
524000	-12508.509565973309	-12307.874327819747	-200.63523815356194	-12307.874327819747	3451.870015821514	2.6918026685356184	2363.416561004098	-162.53303219874917	0.23869369016026323	0.2641807210964384	0.2276282221566625	0.2694973665866361
525000	-12508.085280150259	-12308.753961974282	-199.33131817597769	-12308.753961974282	3246.139116330351	2.6918026685356184	2369.003572851246	-161.17090454848568	0.23869369016026323	0.2641807210964384	0.2276282221566625	0.2694973665866361
526000	-12506.85727110163	-12305.020950480282	-201.83632062134683	-12305.020950480282	3539.010297766219	2.6918026685356184	2387.572001812934	-163.48249326201056	0.23869369016026323	0.2641807210964384	0.2276282221566625	0.2694973665866361
527000	-12511.210990302396	-12311.916385623561	-199.29460467883416	-12311.916385623561	3388.3771436706393	2.6918026685356184	2231.9812818887344	-162.56339793832686	0.23869369016026323	0.2641807210964384	0.2276282221566625	0.2694973665866361
528000	-12505.629306850344	-12305.958947925852	-199.67035892449252	-12305.958947925852	3375.5798342694393	2.6918026685356184	2345.0982708350884	-161.7590390216886	0.23869369016026323	0.2641807210964384	0.2276282221566625	0.2694973665866361
529000	-12509.543763876027	-12310.050004231422	-199.4937596446049	-12310.050004231422	3417.540291870824	2.6918026685356184	2539.0138702660693	-159.56462977403814	0.23869369016026323	0.2641807210964384	0.2276282221566625	0.2694973665866361
530000	-12515.396509608398	-12311.755103832324	-203.64140577607478	-12311.755103832324	3739.532261951699	2.6918026685356184	2262.4544153231714	-166.59204271689325	0.23869369016026323	0.2641807210964384	0.2276282221566625	0.2694973665866361
531000	-12509.614646369595	-12308.401938849025	-201.21270752056915	-12308.401938849025	3249.798576501676	2.6918026685356184	2043.9552080651342	-166.44888438929235	0.2331778529898506	0.269696558266851	0.21060869344658636	0.28651689529671226
532000	-12512.681261837199	-12312.803538136523	-199.87772370067597	-12312.803538136523	3581.0961777751772	2.6918026685356184	2471.127716363389	-160.65428551141594	0.2331778529898506	0.269696558266851	0.21060869344658636	0.28651689529671226
533000	-12518.203678231675	-12316.902604674664	-201.30107355701227	-12316.902604674664	3339.166253312103	2.6918026685356184	2214.9792437218043	-164.74745735747902	0.234145062411037	0.26872934884566463	0.21060869344658636	0.28651689529671226
534000	-12507.778823731036	-12305.235839464243	-202.54298426679333	-12305.235839464243	3490.8185123230137	2.6918026685356184	1932.8863668458225	-168.94516316989873	0.234145062411037	0.26872934884566463	0.21060869344658636	0.28651689529671226
535000	-12508.255435104355	-12307.253533734358	-201.0019013699967	-12307.253533734358	3315.375586537618	2.6918026685356184	2287.8404979880497	-163.6876309550642	0.234145062411037	0.26872934884566463	0.21060869344658636	0.28651689529671226
536000	-12514.269313442686	-12312.13029049493	-202.13902294775573	-12312.13029049493	3316.6733460115556	2.6918026685356184	2059.987872507331	-167.20713796801817	0.22034835559753474	0.26872934884566463	0.22440540026008862	0.28651689529671226
537000	-12514.983671570748	-12313.872371149795	-201.11130042095294	-12313.872371149795	3442.25890457429	2.6918026685356184	2467.8821447633345	-161.92161906530077	0.22034835559753474	0.26872934884566463	0.22440540026008862	0.28651689529671226
538000	-12509.512302428893	-12309.430970842417	-200.08133158647536	-12309.430970842417	3421.2633410143276	2.6918026685356184	2426.0616946666505	-161.3267749314367	0.22034835559753474	0.26872934884566463	0.22440540026008862	0.28651689529671226
539000	-12514.132917049576	-12312.33274811413	-201.80016893544592	-12312.33274811413	3390.8233327382154	2.6918026685356184	1786.2694761854893	-169.74661295356267	0.22034835559753474	0.26872934884566463	0.22440540026008862	0.28651689529671226
540000	-12513.080432850173	-12311.476838979805	-201.60359387036843	-12311.476838979805	3561.493998051726	2.6918026685356184	2245.7870350279204	-164.72822488828822	0.22435726110281917	0.26872934884566463	0.22440540026008862	0.2825079897914278
541000	-12514.180590873475	-12312.972180271923	-201.20841060155112	-12312.972180271923	3503.1155445106774	2.6918026685356184	2456.917440099387	-162.13278462443756	0.22435726110281917	0.26872934884566463	0.22440540026008862	0.2825079897914278
542000	-12512.113732865055	-12311.494942819267	-200.61879004578887	-12311.494942819267	3423.279438013516	2.6918026685356184	2228.541819425485	-163.92350468739795	0.22435726110281917	0.26872934884566463	0.22440540026008862	0.2825079897914278
543000	-12513.384443743016	-12312.370369425176	-201.01407431783912	-12312.370369425176	3607.5214852607623	2.6918026685356184	2415.0890266764873	-162.37373210213673	0.22435726110281917	0.26872934884566463	0.22440540026008862	0.2825079897914278
544000	-12512.777549455372	-12312.788005666323	-199.98954378904736	-12312.788005666323	3585.5329551903724	2.6918026685356184	2424.106248630164	-161.25533987257904	0.22435726110281917	0.26872934884566463	0.22440540026008862	0.2825079897914278
545000	-12516.851906915646	-12315.45450590815	-201.39740100749646	-12315.45450590815	3389.643234826153	2.6918026685356184	1973.0328428260823	-167.37776326495924	0.22435726110281917	0.26872934884566463	0.22440540026008862	0.2825079897914278
546000	-12513.152813342818	-12311.364319336688	-201.78849400613126	-12311.364319336688	3495.6312212697853	2.6918026685356184	2377.6739521200107	-163.53775987300764	0.2464228032133028	0.26872934884566463	0.22440540026008862	0.2604424476809442
547000	-12512.01948521497	-12310.670761488034	-201.34872372693724	-12310.670761488034	3428.816464009449	2.6918026685356184	2103.6191630412145	-165.95977625694672	0.2464228032133028	0.26872934884566463	0.22440540026008862	0.2604424476809442
548000	-12513.984004786638	-12314.041869800541	-199.94213498609614	-12314.041869800541	3354.0981928013684	2.6918026685356184	2262.1415742027766	-162.89603723993716	0.2464228032133028	0.26872934884566463	0.22440540026008862	0.2604424476809442
549000	-12517.094828297806	-12315.253040942018	-201.84178735578791	-12315.253040942018	3566.8033167990784	2.6918026685356184	2969.0916850353797	-157.45696383014135	0.2464228032133028	0.26872934884566463	0.22440540026008862	0.2604424476809442
550000	-12508.902717764155	-12307.779306493661	-201.12341127049402	-12307.779306493661	3361.377399249734	2.7146158287949413	2517.5738560572977	-161.40866756721923	0.2464228032133028	0.26872934884566463	0.22440540026008862	0.2604424476809442
551000	-12510.895479279803	-12311.437183929775	-199.45829535002775	-12311.437183929775	3318.89753953785	2.7146158287949413	2370.628331293293	-161.27254613150285	0.24849080301784493	0.26872934884566463	0.22233740045554648	0.2604424476809442
552000	-12510.157799863884	-12307.281256884768	-202.87654297911584	-12307.281256884768	3567.7240162251114	2.7146158287949413	1964.2723097027012	-168.9405068324345	0.24849080301784493	0.26872934884566463	0.20125464995817804	0.2815251981783126
553000	-12519.043791550946	-12318.157396520897	-200.88639503004987	-12318.157396520897	3402.3570570352963	2.7146158287949413	2064.9755552690112	-165.89382985526544	0.24849080301784493	0.26872934884566463	0.20125464995817804	0.2815251981783126
554000	-12516.6094583883	-12316.391972504847	-200.2174858834531	-12316.391972504847	3584.128343737104	3.0016953814988097	2246.506216855487	-163.22252505236003	0.24849080301784493	0.26872934884566463	0.20125464995817804	0.2815251981783126
555000	-12519.165985960264	-12320.049772403478	-199.11621355678628	-12320.049772403478	3601.186360113422	3.0016953814988097	2373.888483949082	-160.7928284814972	0.24849080301784493	0.26872934884566463	0.20125464995817804	0.2815251981783126
556000	-12518.299530853092	-12314.319318344538	-203.98021250855356	-12314.319318344538	3669.1435010115815	3.0016953814988097	2681.334522961701	-162.46179959046196	0.2462181883159694	0.26872934884566463	0.2187508064727145	0.2663016563656517
557000	-12512.140731581409	-12307.872395069402	-204.26833651200667	-12307.872395069402	3464.2039600581775	3.0016953814988097	2936.379129481202	-160.10952354799045	0.24421883961537336	0.26872934884566463	0.22075015517331054	0.2663016563656517
558000	-12512.92124284834	-12311.050264808364	-201.87097803997656	-12311.050264808364	3626.708839569869	3.0016953814988097	2776.1874784076635	-159.36961925801342	0.24421883961537336	0.26872934884566463	0.22075015517331054	0.2663016563656517
559000	-12513.649235788747	-12311.95580161741	-201.69343417133706	-12311.95580161741	3585.878310021853	3.0016953814988097	2108.259162445035	-166.14382239925155	0.24421883961537336	0.26872934884566463	0.22075015517331054	0.2663016563656517
560000	-12511.66108285712	-12309.58156330747	-202.07951954964767	-12309.58156330747	3435.3113730440955	3.0016953814988097	2789.4387535609485	-159.44093379832816	0.24421883961537336	0.26872934884566463	0.21836549905411065	0.26868631248485153
561000	-12513.936446590746	-12314.649369382634	-199.28707720811184	-12314.649369382634	3518.914201615767	2.4764421256219133	2180.387296824385	-163.17560422016265	0.24421883961537336	0.26872934884566463	0.21836549905411065	0.26868631248485153
562000	-12512.304133242795	-12312.673136662888	-199.63099657990625	-12312.673136662888	3362.021909524855	2.4764421256219133	2343.746291627846	-161.81440801662495	0.24421883961537336	0.26920805791874103	0.21836549905411065	0.26820760341177513
563000	-12512.321647230086	-12309.169345673408	-203.1523015566775	-12309.169345673408	3589.0426491732924	2.4764421256219133	2073.3368248552574	-168.16117307425927	0.24421883961537336	0.26920805791874103	0.21836549905411065	0.26820760341177513
564000	-12513.901042798325	-12315.73880154732	-198.16224125100473	-12315.73880154732	3118.8453709868054	2.4764421256219133	2086.2133862648134	-163.03621772420647	0.24421883961537336	0.26920805791874103	0.21836549905411065	0.26820760341177513
565000	-12511.237252354444	-12308.290688092004	-202.94656426244072	-12308.290688092004	3536.2025400381685	2.4764421256219133	2944.2807463955724	-158.8987983607325	0.24421883961537336	0.26920805791874103	0.21836549905411065	0.26820760341177513
566000	-12517.513816238587	-12310.95612668684	-206.55768955174688	-12310.95612668684	3449.5318851286675	2.4764421256219133	3417.635456286931	-157.62878302842972	0.24421883961537336	0.26920805791874103	0.21836549905411065	0.26820760341177513
567000	-12511.20777890041	-12310.45720865148	-200.75057024893061	-12310.45720865148	3560.639349765977	2.4764421256219133	2889.9505550716995	-157.26454517434618	0.24421883961537336	0.26920805791874103	0.21836549905411065	0.26820760341177513
568000	-12509.574373887253	-12308.623065075733	-200.95130881152065	-12308.623065075733	3380.5887038299584	2.96319416465126	2451.7951380235395	-161.83056450102873	0.24421883961537336	0.26920805791874103	0.21836549905411065	0.26820760341177513
569000	-12509.587016081849	-12308.123079793999	-201.46393628784955	-12308.123079793999	3626.335638780793	2.96319416465126	2633.330025134386	-160.45712864486543	0.24421883961537336	0.26920805791874103	0.21836549905411065	0.26820760341177513
570000	-12512.226158308113	-12311.829519616373	-200.39663869173992	-12311.829519616373	3628.7618899175345	2.96319416465126	1910.5072211774784	-166.93573073075248	0.24421883961537336	0.26920805791874103	0.21836549905411065	0.26820760341177513
571000	-12510.052586682088	-12310.101590874205	-199.9509958078826	-12310.101590874205	3357.306961568291	2.8570834737860733	2656.481890663388	-158.74205789161965	0.242585214946769	0.27084168258734537	0.21836549905411065	0.26820760341177513
572000	-12513.525046176857	-12312.894225106806	-200.6308210700513	-12312.894225106806	3376.947888102191	2.8570834737860733	1931.861835898803	-166.9834169473039	0.242585214946769	0.27084168258734537	0.21836549905411065	0.26820760341177513
573000	-12511.797459448371	-12310.378739493977	-201.41871995439413	-12310.378739493977	3408.7415051833677	2.596476386221715	2557.351122334413	-161.33450720974216	0.2469097395621576	0.27084168258734537	0.21404097443872205	0.26820760341177513
574000	-12511.638245738908	-12308.01494697925	-203.62329875965818	-12308.01494697925	3317.6044924225007	2.596476386221715	1939.8318896474111	-169.98788532543531	0.2469097395621576	0.27084168258734537	0.21404097443872205	0.26820760341177513
575000	-12511.686158419358	-12310.1134143488	-201.5727440705581	-12310.1134143488	3449.814409065134	2.596476386221715	2367.008227751801	-163.46853201816035	0.2469097395621576	0.27084168258734537	0.21404097443872205	0.26820760341177513
576000	-12512.574801291783	-12311.280685491156	-201.29411580062776	-12311.280685491156	3407.576988318956	2.596476386221715	2137.321384504224	-165.5878248972145	0.2469097395621576	0.27084168258734537	0.21404097443872205	0.26820760341177513
577000	-12507.55709412608	-12307.195124398968	-200.36196972711085	-12307.195124398968	3583.6604670717534	2.596476386221715	2302.3668210200244	-162.93158401054	0.2469097395621576	0.27084168258734537	0.21404097443872205	0.26820760341177513
578000	-12513.128529361084	-12312.817193319404	-200.31133604167886	-12312.817193319404	3466.4090760602276	2.596476386221715	1935.99188848383	-166.7162843194236	0.2330665645740438	0.27084168258734537	0.21404097443872205	0.2820507783998889
579000	-12515.103617122006	-12315.508653481918	-199.5949636400877	-12315.508653481918	3287.910122513924	2.596476386221715	2336.566673382277	-161.80798187772302	0.2330665645740438	0.27084168258734537	0.21404097443872205	0.2820507783998889
580000	-12508.040679280106	-12306.341067178713	-201.6996121013923	-12306.341067178713	3588.7914553310056	2.596476386221715	2094.566236374556	-166.44087748124082	0.2330665645740438	0.27084168258734537	0.21404097443872205	0.2820507783998889
581000	-12508.003548774837	-12305.973111779236	-202.0304369956005	-12305.973111779236	3455.587800371623	2.596476386221715	2599.1364030956283	-161.512326283425	0.23130959329332665	0.27084168258734537	0.2157979457194392	0.2820507783998889
582000	-12513.684864123057	-12310.408845637769	-203.27601848528792	-12310.408845637769	3674.261832282308	2.596476386221715	2580.307651601223	-162.9533931826167	0.23130959329332665	0.27084168258734537	0.2157979457194392	0.2820507783998889
583000	-12507.70711261263	-12307.729993018007	-199.97711959462404	-12307.729993018007	3637.623493214017	2.596476386221715	2358.5738055568895	-161.9607857571443	0.23130959329332665	0.27084168258734537	0.2157979457194392	0.2820507783998889
584000	-12511.531158348196	-12310.564884475834	-200.96627387236208	-12310.564884475834	3523.9746034132327	2.7113331848926148	1968.1236766702314	-166.9909933204992	0.23299891388138858	0.2766669902321476	0.20828331748657505	0.2820507783998889
585000	-12508.303084737945	-12308.217889011275	-200.085195726669	-12308.217889011275	3367.9479411272487	2.7113331848926148	2001.4718040421694	-165.75979975135527	0.23299891388138858	0.26711269681597377	0.20828331748657505	0.2916050718160627
586000	-12511.90683617165	-12311.950344896044	-199.95649127560736	-12311.950344896044	3243.4497199293637	2.7113331848926148	2531.4505886157067	-160.09874686969474	0.23299891388138858	0.2527229688937742	0.22267304540877464	0.2916050718160627
587000	-12511.083688049739	-12309.597070902004	-201.48661714773448	-12309.597070902004	3527.6088198209613	2.7113331848926148	2329.728795350995	-163.72830089783267	0.23299891388138858	0.2527229688937742	0.22267304540877464	0.2916050718160627
588000	-12518.435537306737	-12315.212803593466	-203.22273371327185	-12315.212803593466	3422.9563644354084	2.7113331848926148	2583.609551240599	-162.8232086524706	0.23299891388138858	0.2527229688937742	0.22267304540877464	0.2916050718160627
589000	-12511.652305899239	-12311.692324193797	-199.95998170544206	-12311.692324193797	3484.256310012541	2.7113331848926148	2318.064671194723	-162.32327572476757	0.23299891388138858	0.2527229688937742	0.22267304540877464	0.2916050718160627
590000	-12512.333726841103	-12312.402474044535	-199.93125279656763	-12312.402474044535	3490.9493967721937	2.7113331848926148	2472.564939676603	-160.68566596026454	0.24232692424729163	0.2538785731496679	0.2112548833808527	0.2925396192221879
591000	-12516.413197208904	-12314.699007923668	-201.7141892852365	-12314.699007923668	3184.9636754397316	2.5278306555501473	2631.0923861293504	-160.8901989889068	0.24232692424729163	0.2538785731496679	0.2112548833808527	0.2925396192221879
592000	-12510.74197767888	-12310.303953025083	-200.4380246537966	-12310.303953025083	3463.398082188713	2.498291300617829	2513.229338318898	-160.84920093542712	0.2507382988064735	0.2538785731496679	0.2112548833808527	0.284128244663006
593000	-12513.280230026305	-12312.13358633483	-201.14664369147414	-12312.13358633483	3603.4716916767848	2.498291300617829	2607.2196022165494	-160.58156864080897	0.2507382988064735	0.2538785731496679	0.2112548833808527	0.284128244663006
594000	-12513.38855513526	-12311.404860447117	-201.98369468814212	-12311.404860447117	3242.224909565505	2.498291300617829	1907.2384107941186	-168.72793330083954	0.24498572847380864	0.2596311434823328	0.2112548833808527	0.284128244663006
595000	-12509.491240791527	-12308.17901305279	-201.31222773873756	-12308.17901305279	3491.1585305049675	2.74899337487152	2156.216636043908	-165.35182322063784	0.24498572847380864	0.2596311434823328	0.2112548833808527	0.284128244663006
596000	-12512.79695694608	-12308.122577505423	-204.674379440657	-12308.122577505423	3468.6011639061826	2.74899337487152	2997.673842867512	-159.97321619540622	0.24498572847380864	0.2596311434823328	0.2112548833808527	0.284128244663006
597000	-12514.614385073986	-12311.174585136192	-203.43979993779342	-12311.174585136192	3343.653596594975	2.74899337487152	2873.892922764047	-160.01819327529543	0.24498572847380864	0.2629437176767287	0.2112548833808527	0.2808156704686101
598000	-12514.451281567828	-12312.546454336158	-201.90482723167065	-12312.546454336158	3437.8268907344873	2.74899337487152	2066.4597959178413	-166.88408416145793	0.24498572847380864	0.2727124115591787	0.2112548833808527	0.2710469765861601
599000	-12511.899030337412	-12310.733253614428	-201.16577672298365	-12310.733253614428	3563.6808670187843	2.6985879243564384	2264.660892945936	-164.09088005718354	0.24498572847380864	0.2727124115591787	0.2112548833808527	0.2710469765861601
600000	-12514.26474523946	-12311.066071858491	-203.19867338096827	-12311.066071858491	3364.0660344326398	2.6985879243564384	2901.232041338555	-159.51283187878641	0.24498572847380864	0.2727124115591787	0.2112548833808527	0.2710469765861601
601000	-12508.69323262174	-12306.815990749034	-201.8772418727051	-12306.815990749034	3381.536482634643	2.80943853501139	1755.8710281078518	-170.1015719956271	0.24498572847380864	0.2727124115591787	0.2112548833808527	0.2710469765861601
602000	-12510.570710212287	-12312.714977333588	-197.8557328786995	-12312.714977333588	3341.5374386744193	2.80943853501139	2392.8923181033465	-159.40340771619475	0.24498572847380864	0.2727124115591787	0.2112548833808527	0.2710469765861601
603000	-12509.956566803921	-12310.533869190847	-199.4226976130733	-12310.533869190847	3247.6534063996605	2.80943853501139	2695.4012604032832	-157.8274291955618	0.24498572847380864	0.2634663450075566	0.2112548833808527	0.2802930431377822
604000	-12511.475160730302	-12308.986164645006	-202.4889960852954	-12308.986164645006	3561.8220194023174	2.5879374859634168	2641.600596403539	-161.5333936616162	0.24498572847380864	0.2634663450075566	0.2112548833808527	0.2802930431377822
605000	-12515.33206011496	-12312.400186059891	-202.9318740550693	-12312.400186059891	3604.836830020346	2.5879374859634168	2145.255321328724	-167.14576956143932	0.24498572847380864	0.265501961290922	0.22317280449733848	0.26633950573793097
606000	-12509.577395855502	-12309.059297390599	-200.51809846490323	-12309.059297390599	3337.6712226227232	2.740881770564979	2451.378554415088	-161.482035874259	0.24498572847380864	0.265501961290922	0.22317280449733848	0.26633950573793097
607000	-12508.732721155238	-12308.390443024546	-200.34227813069262	-12308.390443024546	3469.9744861024187	2.740881770564979	1982.0756873841467	-166.2096250701961	0.24498572847380864	0.265501961290922	0.22317280449733848	0.26633950573793097
608000	-12506.669270703276	-12306.392542634452	-200.27672806882342	-12306.392542634452	3513.5021809856153	2.740881770564979	2116.342647020957	-164.73651605024313	0.23993694425612447	0.27033698707665016	0.2111953349868571	0.27853073368036835
609000	-12507.576738566213	-12306.2345887459	-201.34214982031418	-12306.2345887459	3384.2513427485546	2.740881770564979	2023.9736140405807	-166.76980858193386	0.23993694425612447	0.27033698707665016	0.2111953349868571	0.27853073368036835
610000	-12511.155215326195	-12309.908629362366	-201.24658596382875	-12309.908629362366	3353.7765447085435	2.740881770564979	2342.164297869399	-163.3477853134465	0.23993694425612447	0.27033698707665016	0.2111953349868571	0.27853073368036835
611000	-12507.059303962904	-12308.07563919411	-198.98366476879283	-12308.07563919411	3339.6507981492473	2.740881770564979	2204.852733235487	-162.51779031428458	0.23993694425612447	0.27033698707665016	0.2111953349868571	0.27853073368036835
612000	-12511.811263656673	-12311.077497795857	-200.73376586081608	-12311.077497795857	3567.8601262460693	2.740881770564979	2272.832373675056	-163.5580325862786	0.23993694425612447	0.27033698707665016	0.2111953349868571	0.27853073368036835
613000	-12514.328351380487	-12310.965474760294	-203.3628766201921	-12310.965474760294	3306.9398625563836	2.694089049855188	3000.849319312354	-158.64909992784746	0.23168154583934983	0.27033698707665016	0.21945073340363175	0.27853073368036835
614000	-12509.528929564323	-12308.197094215759	-201.33183534856397	-12308.197094215759	3469.419342306609	2.694089049855188	2378.0976850654306	-163.07584353284764	0.24257445073739758	0.27033698707665016	0.208557828505584	0.27853073368036835
615000	-12515.162351948054	-12317.132083292925	-198.03026865513016	-12317.132083292925	3325.452743810281	2.694089049855188	2310.9466483560236	-160.4741444012177	0.24257445073739758	0.27325480974868627	0.208557828505584	0.27561291100833224
616000	-12512.84258872395	-12313.5636436066	-199.27894511735053	-12313.5636436066	3375.7184061958083	2.694089049855188	2382.4554457238964	-160.97756322320507	0.24257445073739758	0.27325480974868627	0.208557828505584	0.27561291100833224
