#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:HBV" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:HBV" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:HBV" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:HBV" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:HBV">
#                    <trait id="dateTrait.t:HBV" spec="beast.evolution.tree.TraitSet" traitname="date" value="AB033550_1988_33.3431887795_134.9307404236=1988,AB033554_1985_-2.3045941592_118.5275669247=1985,AB111946_1998_15.880672531_106.7863444469=1998,AB112066_1999_15.2357758333_97.1170427803=1999,AB112471_2002_10.826174473_100.0321841486=2002,AB117759_2004_11.8647366524_104.4581350327=2004,AB198076_2001_31.3068442593_109.4304560078=2001,AB205128_2000_67.7822238778_83.2782706988=2000,AB205190_2000_7.0869990345_-0.6788566207=2000,AB219428_2002_11.4823584448_122.5890168578=2002,AJ344117_1990_46.339250578_1.5156738165=1990,AY341335_2003_37.779236413_24.2931907174=2003,AY641558_2003_39.8942378947_126.8819515526=2003,AY721605_2004_39.1656946813_32.8656198791=2004,AY738147_1998_-4.6027905391_22.3356877351=1998,DQ060824_1983_-21.3700228571_19.1068796429=1983,DQ315776_2000_17.9831869307_84.5569572724=2000">
#                        <taxa id="TaxonSet.HBV" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.HBV"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="KappaPrior.s:HBV" name="distribution">
#            <parameter id="kappa.s:HBV" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:HBV" name="distribution" x="@popSize.t:HBV">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha">0.01</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta">100.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ucldStdevPrior.c:HBV" name="distribution">
#            <parameter id="ucldStdev.c:HBV" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@HBV" id="treeLikelihood.HBV" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:HBV">
#            <siteModel id="SiteModel.s:HBV" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:HBV" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:HBV" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:HBV" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:HBV" kappa="@kappa.s:HBV" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:HBV" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:HBV" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:HBV" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:HBV">
#                <LogNormal S="@ucldStdev.c:HBV" id="LogNormalDistributionModel.c:HBV" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.5" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="32" id="rateCategories.c:HBV" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:HBV" name="clock.rate">2.0E-5</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	NSlikelihood	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	popSize	CoalescentConstant	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
4686	-12281.695398733991	-12483.634728060215	-12281.695398733991	-201.9393293262235	-12281.695398733991	3847.184169932232	2.7602879299204877	2663.8208332821887	-160.2133677201215	0.3664083001442312	1.8958986650501975E-5	5.895990772210915E-11	0.3701837284863786	0.24063842251963902	0.26579577547672584	0.2218660641618851	0.27169973784174994
4687	-12281.689333406266	-12481.676802859996	-12281.689333406264	-199.98746945373242	-12281.689333406264	3791.0043333963827	2.723939691109131	2357.8966970017555	-161.64928411063633	0.3174001555005664	1.933709216690493E-5	3.7092451989923064E-11	0.2887696350590585	0.2416837658274392	0.26844166951271276	0.2110044716383931	0.27887009302145527
4688	-12281.688179414463	-12476.138644533461	-12281.688179414463	-194.45046511899824	-12281.688179414463	3437.420680639255	2.723939691109131	2394.2187152233505	-155.5417989986412	0.3658130517591545	2.254822574537264E-5	6.207526027185081E-11	0.31917008147801457	0.2416837658274392	0.26844166951271276	0.2110044716383931	0.27887009302145527
4689	-12281.655294998287	-12480.688576139395	-12281.655294998287	-199.0332811411084	-12281.655294998287	3255.940531145959	2.696773287419577	2155.9802592130823	-162.81709316799132	0.3163687408076856	2.0905739079345116E-5	3.809588465438081E-11	0.289517027222533	0.24112252509105858	0.2620475517026978	0.2188101965329176	0.2780197266733261
4690	-12281.637111383785	-12478.85873529038	-12281.637111383785	-197.22162390659454	-12281.637111383785	3260.002156556357	2.696773287419577	2334.940172533719	-158.9358660357043	0.36702638290642514	2.1957656462415528E-5	7.163175166620281E-11	0.36904594725781237	0.239504583335177	0.2601547800249513	0.22249545585232164	0.27784518078755005
4691	-12281.635645014418	-12481.337134787089	-12281.635645014416	-199.70148977267348	-12281.635645014416	3994.5042261932613	2.7904982514339833	2281.1856109876207	-161.50375525164281	0.4852756944231994	1.8531657627606087E-5	1.0344513378685317E-10	0.46750220438266515	0.24070248212695824	0.2610712991994053	0.22457367494446007	0.2736525437291767
4692	-12281.58359465031	-12480.05279061969	-12281.583594650308	-198.4691959693811	-12281.583594650308	4475.305579347302	2.675897838472397	2103.8873238226406	-162.11028178493572	0.5011364443288573	1.8204517305925557E-5	8.809436710346141E-11	0.4326168496689081	0.2378813000082869	0.268864465584965	0.21787794462220875	0.27537628978453926
4693	-12281.575641308584	-12479.83451681918	-12281.575641308584	-198.25887551059668	-12281.575641308584	3344.918844512075	2.696773287419577	2473.120582138451	-158.87415546560104	0.28299020922446494	2.082378297003323E-5	3.56162449194909E-11	0.27809643123709765	0.2386792784876375	0.2735531624840062	0.21256459708447145	0.2752029619438848
4694	-12281.569270066142	-12479.6931182945	-12281.56927006614	-198.12384822836086	-12281.56927006614	4843.6970431074305	2.654820618584389	2127.0722844488246	-161.89796972345147	0.40017982986943557	1.8648232378005556E-5	6.030263218667355E-11	0.3534211641032169	0.24034161691094133	0.268864465584965	0.21543900105955952	0.2753549164445341
4695	-12281.565118644032	-12483.841568479193	-12281.565118644032	-202.27644983516046	-12281.565118644032	3080.9474285791625	2.696773287419577	2827.5915294576994	-159.0822497035013	0.3147578027016702	2.0298729023046803E-5	4.565672716655783E-11	0.3316926236026092	0.24125151844399087	0.2704888624249395	0.21776721985162076	0.27049239927944885
4696	-12281.564353197002	-12480.450792026142	-12281.564353197002	-198.88643882914033	-12281.564353197002	4578.007830697083	2.675897838472397	2006.0102631902785	-163.75264932480655	0.4456840659278583	1.8019748967060027E-5	7.704702418749378E-11	0.4300695839373552	0.24034161691094133	0.268864465584965	0.21787794462220875	0.27291597288188485
4697	-12281.560517948103	-12480.672517460544	-12281.560517948103	-199.11199951244103	-12281.560517948103	3711.4011910961353	2.6962786912506185	2462.485160951497	-159.6527996692278	0.3278682129711325	1.9049223804244566E-5	5.803451629108489E-11	0.3471953885246783	0.23836107962422626	0.26453876221601125	0.2218660641618851	0.2752340939978773
4698	-12281.541083428896	-12480.725826221826	-12281.541083428898	-199.18474279292752	-12281.541083428898	3460.6158823875617	2.696773287419577	2243.956677192649	-162.02774919256564	0.3216487968395991	2.0248224718744697E-5	4.0041589689447355E-11	0.2975841308491355	0.239504583335177	0.26621241081980507	0.2237906065655691	0.27049239927944885
4699	-12281.529056323467	-12485.220032496834	-12281.529056323467	-203.69097617336794	-12281.529056323467	4020.971797961646	2.6962786912506185	2464.045003879124	-164.23516837341776	0.3230042737330601	1.7700229849927526E-5	5.938295667849024E-11	0.3752163844045185	0.24063842251963902	0.2679157008815545	0.21806231845398624	0.2733835581448202
4700	-12281.51061808444	-12483.631676656873	-12281.51061808444	-202.12105857243228	-12281.51061808444	3834.3398642782427	2.6962786912506185	2588.7741433558913	-161.3201877560798	0.33517186141095323	1.8653634745067765E-5	5.654897805528965E-11	0.35886600411807384	0.24063842251963902	0.2641119551736556	0.2218660641618851	0.2733835581448202
4701	-12281.507308726732	-12477.890483829387	-12281.507308726732	-196.38317510265583	-12281.507308726732	2945.592838733013	2.684937390754094	2157.991713779561	-159.7318195814316	0.42450008778973375	2.3751104174107122E-5	6.6608501295104E-11	0.3480392527964909	0.24069301866153953	0.2674016110540357	0.21284348447518062	0.2790618858092442
4702	-12281.505585203186	-12484.56479022787	-12281.505585203187	-203.05920502468354	-12281.505585203187	3893.045095662501	2.6962786912506185	2707.637710216365	-161.08673464850426	0.3198952227973417	1.821773995138084E-5	7.089668550410391E-11	0.38724957462632215	0.23836107962422626	0.265292346318882	0.2218660641618851	0.2744805098950066
4703	-12281.463685379827	-12484.925244331944	-12281.463685379827	-203.46155895211683	-12281.463685379827	3410.0533173012036	2.696773287419577	2438.470316538404	-164.2972385976362	0.31669715656187275	1.9311174569126907E-5	3.1636723311189613E-11	0.2864085115264766	0.2425902266989938	0.2638602745269707	0.21714856633701932	0.27640093243701624
4704	-12281.463537449163	-12480.859177902625	-12281.46353744916	-199.39564045346458	-12281.46353744916	3226.8979166897834	2.6944273799448974	2135.7814518397145	-163.405307908978	0.3130163145135468	2.1473952413969572E-5	4.300957405959196E-11	0.2975479040592986	0.237221423431835	0.2695808931879219	0.21852478397703923	0.27467289940320394
4705	-12281.457182124734	-12479.682666379344	-12281.457182124734	-198.22548425460906	-12281.457182124734	3428.523555013813	2.696773287419577	2263.606846110344	-161.00170419218514	0.28815086987081956	2.125499302908415E-5	3.3678031646162114E-11	0.26985021792768976	0.239504583335177	0.26621241081980507	0.2237906065655691	0.27049239927944885
4706	-12281.440216957517	-12481.236734756705	-12281.440216957519	-199.79651779918555	-12281.440216957519	3581.118620974256	2.696773287419577	2161.9977482119907	-163.66575159942798	0.28072726034975476	1.9987679907184732E-5	3.010618647557249E-11	0.27291312998211736	0.24552797004912533	0.2625243476750531	0.21776721985162076	0.2741804624242008
4707	-12281.427444831477	-12482.509804793805	-12281.427444831477	-201.08235996232776	-12281.427444831477	3397.7502251676838	2.696773287419577	2287.481465718544	-163.30722170325495	0.36297906171740396	1.9973442374744858E-5	4.7999602291364514E-11	0.3310455226515399	0.23802476468855976	0.27451326864027237	0.2187462280586096	0.2687157386125583
4708	-12281.424939572054	-12478.533893224758	-12281.424939572053	-197.10895365270483	-12281.424939572053	3272.151449075677	2.554827764315955	1997.6379431428973	-162.4376781214684	0.3582461548082896	2.1451661228705333E-5	4.854074128992853E-11	0.3026075848449819	0.2429004162386151	0.2720425179136557	0.2143574574078036	0.27069960843992547
4709	-12281.419233225453	-12483.225480443984	-12281.419233225453	-201.80624721853067	-12281.419233225453	3915.941773966612	2.723939691109131	2365.03301906754	-163.160850150937	0.37636700649723187	1.838897177738446E-5	6.792952307376977E-11	0.38211355691076637	0.2416837658274392	0.26574240058489124	0.2137037405662146	0.27887009302145527
4710	-12281.383359432508	-12484.019392035729	-12281.383359432508	-202.6360326032204	-12281.383359432508	3884.781044606543	2.6567297490488357	2555.7158992973546	-162.3778761094154	0.29003616732489207	1.9003277500090856E-5	3.139415587494246E-11	0.2855051991376697	0.2369291940664946	0.267597682166746	0.21728711349991647	0.27818601026684286
4711	-12281.375483943468	-12482.701650129651	-12281.375483943468	-201.32616618618283	-12281.375483943468	3397.798679365147	2.696773287419577	2377.9201168870572	-163.00400543329667	0.2662994506026527	2.0031078995366365E-5	2.798100570522686E-11	0.26172232924677247	0.2394012529177448	0.2666082407324539	0.21944623741683064	0.2745442689329707
4712	-12281.37125730064	-12481.078254115308	-12281.371257300638	-199.70699681466937	-12281.371257300638	3984.880281103357	2.675897838472397	1735.438847206934	-167.8824871780597	0.3253147876138629	1.95177506244209E-5	5.463829413645459E-11	0.34835056051967533	0.24034161691094133	0.26349171626490564	0.21787794462220875	0.2782887222019442
4713	-12281.369320910053	-12480.159219409115	-12281.369320910053	-198.78989849906273	-12281.369320910053	3730.256485406806	2.538777001155663	2267.3402242636776	-161.6603531346193	0.2707365033879865	1.96597689839233E-5	2.6020825161603816E-11	0.246439036124642	0.2405254400907027	0.2690146171253709	0.21905374117009446	0.2714062016138319
4714	-12281.35909696822	-12480.45033260137	-12281.35909696822	-199.09123563314915	-12281.35909696822	4164.9696574937225	2.660004821323022	2301.282885109379	-161.0781087045453	0.3910021972437173	1.863082755954358E-5	7.285653896267949E-11	0.40321666838396963	0.24025822558564203	0.26993167467287166	0.2143823966573887	0.27542770308409786
4715	-12281.350767129967	-12481.054893875893	-12281.350767129967	-199.70412674592617	-12281.350767129967	3251.8205500946697	2.7858688121116693	2581.2656299515356	-158.52491107451561	0.44647105575386026	2.1305412484732636E-5	7.510446322278249E-11	0.3890968089889606	0.24602040318708052	0.2657042052121104	0.20926139688471548	0.2790139947160936
4716	-12281.33931022139	-12482.587354002831	-12281.33931022139	-201.24804378144094	-12281.33931022139	3976.5482573271083	2.6962786912506185	2801.4567953803567	-158.27268214473563	0.327561662762183	1.8604151373810114E-5	6.02744384087635E-11	0.37187515482686945	0.23865045396272666	0.26043811854870863	0.22084864522277176	0.28006278226579284
4717	-12281.331758634384	-12477.431469369896	-12281.331758634384	-196.0997107355126	-12281.331758634384	2876.193520807557	2.684937390754094	1818.982247396444	-163.2227535467154	0.367636071212728	2.3197429402430678E-5	5.241935893274779E-11	0.3121070167266759	0.24602040318708052	0.2624949488248316	0.2171344484938101	0.2743501994942778
4718	-12281.297508040594	-12480.10850877498	-12281.297508040596	-198.81100073438444	-12281.297508040596	3473.11396641428	2.696773287419577	2261.6665009179105	-161.66601342338294	0.2743949885119777	2.0763057774956637E-5	3.578792037179049E-11	0.2814941857348304	0.23852503805883282	0.26916355754659665	0.2181309419703697	0.2741804624242008
4719	-12281.28201371086	-12481.186760318598	-12281.28201371086	-199.90474660773964	-12281.28201371086	3962.6449197616753	2.723939691109131	2322.925178380558	-161.22657405509	0.5048471901476256	1.873086148129874E-5	1.0623865271391583E-10	0.4691141294612161	0.23946112522725463	0.26466086012333295	0.21389262968882453	0.2819853849605882
4720	-12281.277772723053	-12484.59916586158	-12281.277772723053	-203.32139313852736	-12281.277772723053	4309.632411421901	2.723939691109131	2522.725563327227	-162.80986472982772	0.4363921646493501	1.7568682389741747E-5	7.755476066464235E-11	0.41381518920082666	0.2372111686704408	0.2689275080595324	0.21996714066300938	0.2738941826070177
4721	-12281.275477784755	-12483.173779625979	-12281.275477784755	-201.8983018412232	-12281.275477784755	3656.6560165504734	2.6567297490488357	1944.2682882997158	-168.23235473006562	0.24247014789450755	1.9371707903111748E-5	2.350061039128539E-11	0.23974296437235124	0.2369291940664946	0.267597682166746	0.21728711349991647	0.27818601026684286
4722	-12281.24895971514	-12481.891296968546	-12281.24895971514	-200.64233725340696	-12281.24895971514	3816.678985728913	2.696773287419577	2625.414000932457	-159.60134475616914	0.300665900795914	1.977298872281436E-5	3.979487305641325E-11	0.30499615940153096	0.24552797004912533	0.26318552986114546	0.21776721985162076	0.27351928023810845
4723	-12281.229420021318	-12480.246354880244	-12281.22942002132	-199.01693485892514	-12281.22942002132	3446.7102329818135	2.696773287419577	2224.8254068053707	-162.17648702261005	0.29328877153911326	2.0957243069274577E-5	3.950930737101402E-11	0.2919254708358397	0.24222350830168124	0.26455012317263626	0.21564898508900446	0.27757738343667804
4724	-12281.21148054981	-12482.842105082016	-12281.21148054981	-201.63062453220667	-12281.21148054981	3970.66771714154	2.723939691109131	2715.4516389968167	-159.07473787812012	0.448475618156324	1.830518563967174E-5	9.742396820497642E-11	0.4621650374367376	0.2356001086780383	0.27156128948952685	0.2172859429938872	0.275552658838548
4725	-12281.202749084312	-12482.845831665369	-12281.202749084312	-201.64308258105692	-12281.202749084312	3517.919114113949	2.696773287419577	2187.801926441427	-164.8275181828576	0.3840963213112251	1.925612846740007E-5	5.4543366443545816E-11	0.3673899328114629	0.23802476468855976	0.27451326864027237	0.2187462280586096	0.2687157386125583
4726	-12281.200227829517	-12480.501421532514	-12281.200227829517	-199.30119370299772	-12281.200227829517	3464.040256894904	2.696773287419577	2105.7243982409645	-163.17733246344298	0.42857868501723184	2.0482294587669577E-5	6.867451156623716E-11	0.3777939426979185	0.23726945301602606	0.27451326864027237	0.2187462280586096	0.26947105028509205
4727	-12281.174687680796	-12483.393327591564	-12281.174687680796	-202.2186399107678	-12281.174687680796	3505.2067416279106	2.696773287419577	2033.8029041895606	-167.16542368856312	0.34542982956123336	2.039142213567359E-5	4.998184927657542E-11	0.3448585410379911	0.23873819605823937	0.2683755412667764	0.21947044083817133	0.27341582183681296
4728	-12281.171276585419	-12482.100704344331	-12281.171276585419	-200.9294277589124	-12281.171276585419	3675.4050075377736	2.675897838472397	2560.11924952957	-160.3824859183552	0.34807268666868174	1.8991939439204225E-5	5.518692266741234E-11	0.3544103361058466	0.23957089628881018	0.26628724580016244	0.21874930977932353	0.27539254813170383
4729	-12281.154942994654	-12483.192197564424	-12281.154942994654	-202.03725456977025	-12281.154942994654	4331.427889964168	2.660004821323022	2092.93168085944	-166.36185812251884	0.3495172129111766	1.7636695996915552E-5	5.071368953842437E-11	0.3602089085733272	0.24025822558564203	0.26567294787691065	0.21589217657446808	0.2781766499629795
4730	-12281.135855980241	-12479.644663130843	-12281.135855980241	-198.50880715060148	-12281.135855980241	4546.156734933397	2.660004821323022	2447.4708629853258	-158.72742203586878	0.45721590465849454	1.8040888565419127E-5	6.451823976322893E-11	0.38166967169821436	0.23860780309722512	0.26732337036532755	0.21979309237970873	0.27427573415773887
4731	-12281.120910343147	-12480.694368487822	-12281.120910343147	-199.57345814467524	-12281.120910343147	3819.4754992756566	2.696773287419577	2041.05237630271	-164.81053946090336	0.25731390448433816	1.9548262828765804E-5	2.696838866223611E-11	0.257603876409621	0.23968350863316357	0.26170806976345207	0.22223558559700268	0.2763728360063817
4732	-12281.111667506158	-12482.656820318552	-12281.111667506158	-201.54515281239372	-12281.111667506158	3379.000396970137	2.696773287419577	1970.9655184003902	-167.35672532429075	0.2948474999315439	1.967806405685653E-5	4.7908581289984424E-11	0.3270012725165453	0.24072153239518024	0.2658700454010079	0.22170186074101816	0.27170656146279376
4733	-12281.105186137298	-12484.966497547925	-12281.105186137298	-203.86131141062737	-12281.105186137298	4341.029668927284	2.723939691109131	2039.6375894646415	-168.23248818152365	0.48016195555940205	1.6864034515459026E-5	7.559480966727922E-11	0.4194515815856244	0.24345554469788383	0.26443967120723644	0.21620303340780772	0.2759017506870723
4734	-12281.101752199676	-12482.250228195218	-12281.101752199676	-201.1484759955424	-12281.101752199676	3404.5232158833687	2.696773287419577	2357.1529149590433	-162.80699077023152	0.32258945448445503	2.010028899992047E-5	3.2461576635466644E-11	0.28495347967736023	0.24036878783345889	0.27214727647662934	0.2187681970773535	0.2687157386125583
4735	-12281.081852367968	-12482.576586023572	-12281.081852367968	-201.49473365560274	-12281.081852367968	3865.496546766869	2.723939691109131	2072.410712367414	-165.81846187631703	0.39945242732448527	1.90679650249252E-5	7.499555507651623E-11	0.39778666873612556	0.23959782935538407	0.2677598649092095	0.21336928630200794	0.2792730194333988
4736	-12281.069435893263	-12480.553491213053	-12281.069435893263	-199.48405531978966	-12281.069435893263	3962.0511415649353	2.723939691109131	2500.021386453005	-159.09367143727056	0.46796900852166534	1.8537315899063305E-5	1.0505585890970967E-10	0.45384807947830796	0.2416837658274392	0.26466086012333295	0.22359239124397912	0.27006298280524904
4737	-12281.048836840248	-12481.861640767263	-12281.048836840248	-200.81280392701558	-12281.048836840248	4563.421390568723	2.660004821323022	2275.796269792528	-163.0747079941393	0.3885968278348925	1.8531683940699054E-5	8.334444997120397E-11	0.42353977210934335	0.24025822558564203	0.26567294787691065	0.21864112345334977	0.27542770308409786
4738	-12281.03523779474	-12478.41288529114	-12281.03523779474	-197.37764749639965	-12281.03523779474	3920.5777503471354	2.554827764315955	2003.9220003998978	-162.80977444794837	0.31576414563999916	2.0421191621364274E-5	4.6278785843348314E-11	0.31381640166576813	0.2429004162386151	0.26066919428559265	0.2165986829468833	0.2798317065289089
4739	-12281.019089274923	-12480.148972918121	-12281.019089274923	-199.12988364319713	-12281.019089274923	3785.153054440292	2.675897838472397	2838.534420194328	-155.5245210827647	0.39261324730023023	1.967420169111799E-5	8.15330636150267E-11	0.3909147342649386	0.24020480802936273	0.26692457667979386	0.2165824086547874	0.27628820663605597
4740	-12281.002163343552	-12480.571467024334	-12281.002163343552	-199.56930368078287	-12281.002163343552	3674.8697370772366	2.723939691109131	1906.805075029396	-165.42073099420136	0.4564914304520594	1.978745277157252E-5	4.2402215856970627E-11	0.3093486409723787	0.24205699110025405	0.2653007031643395	0.21336928630200794	0.2792730194333988
4741	-12280.992172784818	-12483.544163303019	-12280.99217278482	-202.5519905181986	-12280.99217278482	3344.5462243840993	2.696773287419577	2245.3516787517897	-165.50420578686015	0.2916150075142717	2.041749925756974E-5	3.348118600444145E-11	0.2775682755673911	0.24192216300369362	0.2651915743213221	0.21947044083817133	0.27341582183681296
4742	-12280.962763294146	-12483.361834140762	-12280.962763294146	-202.39907084661584	-12280.962763294146	4409.766544849781	2.723939691109131	2350.8893793769726	-163.46116315254386	0.49587379761633343	1.7306145466242953E-5	9.031687350240452E-11	0.447600557152623	0.24345554469788383	0.26159404027913	0.21622315042650497	0.2787272645964815
4743	-12280.961104664555	-12475.720426474587	-12280.961104664555	-194.75932181003216	-12280.961104664555	3306.223054123733	2.684937390754094	1742.4164543440859	-162.57563178233627	0.39771416110650726	2.3903759209420095E-5	6.769811004806305E-11	0.3367493648544345	0.240722493350824	0.2687112667008181	0.21284348447518062	0.2777227554731774
4744	-12280.960014723352	-12479.5023132259	-12280.960014723352	-198.5422985025467	-12280.960014723352	3389.0733667740838	2.773974453546962	1994.1553332747603	-163.7682682506878	0.3732329459343877	2.133031480624974E-5	6.534876652397926E-11	0.3672145502017673	0.23854175897937901	0.26685054824369714	0.22015210960312856	0.2744555831737956
4745	-12280.959124665545	-12480.71913897557	-12280.959124665545	-199.76001431002516	-12280.959124665545	4350.415146877036	2.554827764315955	2374.912202897246	-161.06540565596313	0.37875323017363016	1.8422257232333186E-5	4.4244137049033235E-11	0.3277783265447757	0.245399117888624	0.2573587216256867	0.2165986829468833	0.2806434775388059
4746	-12280.953700798733	-12483.941978491497	-12280.953700798735	-202.98827769276215	-12280.953700798735	3726.404940797152	2.723939691109131	2161.899452901781	-166.64437901580763	0.3301707154397888	1.8430660625192064E-5	3.942008566785283E-11	0.31383140518524477	0.24582147005976457	0.26586727120535386	0.21388097541230472	0.27443028332257713
4747	-12280.940132036041	-12481.40231259827	-12280.940132036041	-200.46218056222742	-12280.940132036041	3030.792386399153	2.6655304641728006	1621.016252396427	-169.6095331349174	0.387594903348464	2.2542029452121272E-5	6.204007892262222E-11	0.35347590825397146	0.2491530971059873	0.26277876190410104	0.2121112824585209	0.27595685853139085
4748	-12280.92502576926	-12479.400872131186	-12280.925025769258	-198.47584636192812	-12280.925025769258	3554.303822317377	2.675897838472397	1960.5951197492404	-164.23556109884942	0.33614712740320735	2.041518186309933E-5	4.694601809420214E-11	0.3216748819654433	0.23700769629983068	0.2708966071600336	0.2112681120328994	0.28082758450723627
4749	-12280.901842077164	-12478.093978048553	-12280.901842077164	-197.19213597138844	-12280.901842077164	3040.351931808649	2.6655304641728006	2040.6234430465381	-161.9955403393266	0.36675241939841785	2.282511631864013E-5	6.06204057775524E-11	0.33914839535330205	0.24177321207952984	0.27269968362513636	0.2121112824585209	0.27341582183681296
4750	-12280.900055282284	-12481.90943332856	-12280.900055282284	-201.00937804627662	-12280.900055282284	4510.713468900813	2.660004821323022	1967.305569794422	-166.21224333301072	0.46651208302618846	1.7601436333206423E-5	1.218056592874676E-10	0.5161918580663425	0.24545360444715417	0.266340573944936	0.2127781185238123	0.27542770308409786
4751	-12280.881462718718	-12481.36312051847	-12280.881462718718	-200.48165779975147	-12280.881462718718	3401.5222105795146	2.684937390754094	2426.0051801453455	-161.44769795955315	0.3176147155957279	2.1401499429140453E-5	3.7434792671241183E-11	0.2771241274566175	0.24216321977585942	0.26859893169512766	0.21523794268517243	0.27399990584384054
4752	-12280.871558802557	-12481.939448053035	-12280.871558802557	-201.06788925047763	-12280.871558802557	3607.77109581337	2.723939691109131	2727.5884947788977	-158.5627961499122	0.40080159879035093	1.9664693648257072E-5	5.1756715700024006E-11	0.344676512661833	0.23901398220103842	0.26745208901237366	0.21743328290343306	0.2761006458831551
4753	-12280.85862556068	-12475.504029138128	-12280.85862556068	-194.64540357744707	-12280.85862556068	2683.0151644512225	2.684937390754094	2021.0721796916964	-159.74645152251586	0.3412952065968301	2.4400057698749394E-5	4.6991707078016296E-11	0.284528211278596	0.24256855979262434	0.2655260699229509	0.2119930135930968	0.279912356691328
4754	-12280.848005662983	-12475.78666097895	-12280.848005662983	-194.9386553159667	-12280.848005662983	2954.007363484081	2.684937390754094	1823.7551129420335	-161.92731845983695	0.3895549566292079	2.458898712192274E-5	5.655577113783988E-11	0.30815354257930216	0.24256855979262434	0.2655260699229509	0.21284348447518062	0.2790618858092442
4755	-12280.842076600355	-12479.50179500129	-12280.842076600355	-198.65971840093462	-12280.842076600355	3907.34057456328	2.675897838472397	1699.515006869701	-167.1626293597691	0.3384267788195793	2.010544689766296E-5	5.183106964010156E-11	0.3257636715825437	0.23771492304621922	0.26692457667979386	0.21828148334578049	0.27707901692820636
4756	-12280.81608778678	-12486.873745818475	-12280.81608778678	-206.05765803169513	-12280.81608778678	4503.966267051808	2.723939691109131	2415.5112339383795	-166.58406748079094	0.4575502749186194	1.629781443753305E-5	4.6604318070364575E-11	0.36250204665973196	0.24582147005976457	0.26443967120723644	0.21383710804592698	0.2759017506870723
4757	-12280.79513240356	-12481.914428984537	-12280.79513240356	-201.1192965809769	-12280.79513240356	3460.8649532350078	2.628581001406487	1993.0427568224686	-166.3867008266607	0.3794413615375701	2.026373618319285E-5	5.7574358167772685E-11	0.3553191239407032	0.24256855979262434	0.26609854024592233	0.22212902148741095	0.2692038784740424
4758	-12280.789077434294	-12480.127434421136	-12280.789077434294	-199.33835698684237	-12280.789077434294	3605.3710172253423	2.6962786912506185	1658.3191299625435	-168.04959634460795	0.3952880178309024	2.0455365220557234E-5	5.130904807654944E-11	0.3186556014034744	0.2429004162386151	0.26769594078484504	0.2165986829468833	0.27280496002965643
